image_id,Prediction_1,Prediction_2,Prediction_3,Prediction_4,Prediction_5
111095608,hospital_room,biology_laboratory,beauty_salon,chemistry_lab,coffee_shop
4316075895,crevasse,bedroom,berth,ice_floe,igloo
4373180705,bus_interior,train_interior,car_interior,airplane_cabin,boat_deck
4363905994,nursery,art_gallery,desert/sand,museum/indoor,childs_room
4378909087,childs_room,art_studio,toyshop,gift_shop,fabric_store
4422156247,barndoor,shed,elevator_shaft,barn,mausoleum
4369895260,ice_floe,ice_shelf,watering_hole,pond,lake/natural
4376140902,bathroom,chemistry_lab,coffee_shop,clean_room,shower
1864704671,clean_room,chemistry_lab,shower,dressing_room,hospital_room
4380563712,ice_floe,staircase,glacier,underwater/ocean_deep,igloo
4320555854,clean_room,chemistry_lab,stage/indoor,discotheque,ballroom
4381184928,bakery/shop,iceberg,ice_cream_parlor,ice_floe,aquarium
4357277707,childs_room,museum/indoor,nursery,playroom,kindergarden_classroom
4415195124,mosque/outdoor,beach_house,promenade,pier,mausoleum
4380767839,shower,bathroom,chemistry_lab,ice_floe,ice_shelf
4348426457,science_museum,aquarium,museum/indoor,art_studio,beauty_salon
4379623273,desert/sand,wheat_field,tundra,field/cultivated,ice_shelf
4364609904,alcove,igloo,arch,burial_chamber,clothing_store
4337111450,apartment_building/outdoor,downtown,skyscraper,office_building,promenade
4341533437,shower,art_gallery,natural_history_museum,museum/indoor,lake/natural
4363890570,boardwalk,crosswalk,pier,staircase,museum/indoor
4356807058,water_park,coast,ocean,wave,beach
4409864108,drugstore,candy_store,bakery/shop,gift_shop,shoe_shop
4936249227,marsh,swamp,wheat_field,farm,ice_floe
4354680057,wind_farm,windmill,shed,nursery,schoolhouse
4338000613,bakery/shop,iceberg,ice_cream_parlor,childs_room,aquarium
4365200666,childs_room,nursery,bedroom,playroom,kindergarden_classroom
4332168420,atrium/public,shopping_mall/indoor,elevator_lobby,lobby,airport_terminal
4366438016,art_school,museum/indoor,art_studio,synagogue/outdoor,art_gallery
4343550771,ocean,beach,coast,wave,sky
4356612403,corn_field,greenhouse/indoor,vegetable_garden,botanical_garden,wheat_field
4379952624,watering_hole,lake/natural,pond,river,ice_floe
4380581743,shower,bathroom,beauty_salon,aquarium,clean_room
4376351356,mosque/outdoor,hospital,courthouse,amusement_park,plaza
4364324637,hospital_room,operating_room,hotel_room,bedroom,beauty_salon
4368465383,park,forest_road,rainforest,forest_path,campsite
4382371098,greenhouse/outdoor,barn,schoolhouse,shed,hangar/outdoor
4357085555,playroom,childs_room,nursery,ball_pit,amusement_park
4374895401,office_cubicles,office,home_office,art_gallery,crosswalk
4382549377,childs_room,nursery,fabric_store,art_studio,art_school
4349702089,clean_room,iceberg,ice_floe,childs_room,science_museum
4359962602,igloo,iceberg,dressing_room,clean_room,ice_shelf
4375210072,iceberg,ice_shelf,mountain_snowy,glacier,desert/sand
4374178061,childs_room,art_gallery,art_studio,fabric_store,museum/indoor
4378013689,living_room,jacuzzi/indoor,artists_loft,beauty_salon,dining_room
4337210046,museum/indoor,lake/natural,marsh,pond,river
4362227487,computer_room,clean_room,utility_room,drugstore,server_room
4316302051,snowfield,ice_floe,desert/sand,ice_shelf,mountain_snowy
4377675192,construction_site,excavation,archaelogical_excavation,jacuzzi/indoor,desert/sand
4318314164,shopfront,booth/indoor,museum/indoor,elevator/door,barndoor
4318988797,natural_history_museum,aquarium,science_museum,art_gallery,museum/indoor
4358350917,mausoleum,burial_chamber,ice_shelf,museum/indoor,nursery
4360190924,snowfield,orchard,tree_farm,desert/sand,ski_slope
4348844193,airport_terminal,office_cubicles,server_room,elevator_lobby,atrium/public
4329828223,natural_history_museum,aquarium,museum/indoor,science_museum,desert/sand
4360242329,coast,beach,ocean,wave,ice_floe
4376342378,museum/indoor,art_studio,art_gallery,clothing_store,nursery
4378370391,computer_room,office_cubicles,hospital_room,office,hospital
4360398857,ice_floe,snowfield,ice_shelf,iceberg,glacier
4318501845,airport_terminal,auditorium,conference_center,arena/performance,stage/indoor
3208102553,museum/indoor,classroom,sauna,sandbox,kindergarden_classroom
4382701933,harbor,boat_deck,kennel/outdoor,coast,beach
4374621111,jewelry_shop,locker_room,recreation_room,ski_slope,shoe_shop
4382263812,office_cubicles,office,computer_room,clean_room,nursery
4380944380,museum/indoor,childs_room,clean_room,art_gallery,playroom
4351274940,loading_dock,construction_site,slum,plaza,downtown
4357489151,fabric_store,gift_shop,clothing_store,childs_room,art_gallery
4377380962,desert/sand,beach,snowfield,wheat_field,desert_road
4373987137,iceberg,ice_shelf,valley,ocean,sky
4361736097,server_room,clean_room,booth/indoor,hospital_room,physics_laboratory
4382753627,classroom,nursery,kindergarden_classroom,dressing_room,office
4108336636,igloo,iceberg,clean_room,museum/indoor,aquarium
4374033110,amphitheater,glacier,ski_resort,ski_slope,snowfield
4381259666,childs_room,zen_garden,ice_floe,bakery/shop,bedroom
4459262266,conference_room,dining_hall,banquet_hall,library/indoor,conference_center
4381681635,zen_garden,ice_floe,aquarium,japanese_garden,botanical_garden
4384683790,islet,coast,valley,beach,art_gallery
4383657032,playground,rope_bridge,tree_house,park,campsite
4384330340,iceberg,ice_cream_parlor,igloo,ice_shelf,ice_floe
4318954150,beach,snowfield,coast,pier,ocean
4322161753,ball_pit,aquarium,underwater/ocean_deep,candy_store,fishpond
4315244805,wave,ice_floe,ocean,coast,beach
4350053768,campus,office_building,hospital,courtyard,plaza
4373910896,oilrig,harbor,pier,boat_deck,lock_chamber
4314653381,bow_window/indoor,forest_path,forest_road,driveway,forest/broadleaf
4382312592,toyshop,kindergarden_classroom,amusement_park,pet_shop,art_school
4360070123,utility_room,laundromat,bathroom,shower,hardware_store
4360315270,art_gallery,art_studio,art_school,museum/indoor,artists_loft
4370845160,museum/indoor,clothing_store,bedroom,hotel_room,fabric_store
4381379798,lighthouse,tower,water_tower,sky,beach_house
4380131678,clean_room,operating_room,hospital_room,museum/indoor,clothing_store
4373663080,swamp,marsh,corn_field,wheat_field,barndoor
4342337997,ice_floe,aquarium,candy_store,bakery/shop,sky
4366065211,downtown,skyscraper,office_building,hotel/outdoor,hospital
2346443138,chemistry_lab,discotheque,clean_room,beauty_salon,shower
4382190560,sky,shower,tower,water_tower,wind_farm
4334698995,ice_floe,ice_shelf,desert/sand,iceberg,zen_garden
4366443513,iceberg,ice_floe,ice_shelf,desert/sand,florist_shop/indoor
4331035384,jewelry_shop,gift_shop,candy_store,beauty_salon,dressing_room
4315634134,bullring,ice_skating_rink/indoor,ice_skating_rink/outdoor,arena/rodeo,bridge
4377359839,clean_room,airplane_cabin,beauty_salon,biology_laboratory,operating_room
4403841035,sky,glacier,snowfield,crevasse,ski_slope
4416792536,gazebo/exterior,water_park,pavilion,carrousel,playground
4381205613,ice_shelf,lake/natural,barndoor,museum/indoor,art_gallery
4381172150,waiting_room,living_room,lobby,artists_loft,ice_shelf
4360096040,locker_room,bathroom,shower,corridor,elevator_shaft
4327073357,pond,shed,yard,greenhouse/outdoor,lake/natural
4347607836,airport_terminal,department_store,shopping_mall/indoor,arcade,food_court
4367403347,hotel/outdoor,downtown,skyscraper,industrial_area,office_building
4328547014,toyshop,arena/performance,pet_shop,gift_shop,arena/hockey
4379302943,ice_shelf,snowfield,ice_floe,ski_slope,field/wild
4385439729,beauty_salon,bathroom,chemistry_lab,biology_laboratory,gift_shop
4355940465,orchard,tree_farm,swamp,marsh,forest/broadleaf
4340552286,desert/sand,badlands,butte,igloo,campsite
4383176273,airport_terminal,parking_lot,gymnasium/indoor,playground,runway
4361215418,ski_slope,driveway,ice_shelf,ski_resort,snowfield
4382600968,museum/indoor,art_gallery,childs_room,toyshop,gift_shop
4319711991,desert/sand,snowfield,mountain_snowy,ice_floe,glacier
4376673612,lake/natural,pond,watering_hole,marsh,beach
4376505108,volleyball_court/outdoor,beach,coast,ocean,wave
4377992920,museum/indoor,gift_shop,clean_room,igloo,natural_history_museum
4377132526,iceberg,museum/indoor,ice_shelf,ice_floe,clothing_store
4380071203,airport_terminal,bow_window/indoor,lobby,clean_room,atrium/public
4357323482,ice_shelf,desert/sand,ice_floe,ski_slope,glacier
4349627763,stage/indoor,discotheque,museum/indoor,music_studio,dressing_room
4314818133,server_room,home_office,clean_room,computer_room,physics_laboratory
4380687205,clean_room,shoe_shop,jewelry_shop,bathroom,physics_laboratory
4368729676,general_store/outdoor,schoolhouse,motel,ticket_booth,inn/outdoor
4318068817,palace,schoolhouse,hospital,courthouse,library/outdoor
4376753252,shower,bathroom,kitchen,locker_room,hospital
4374393962,clean_room,archive,museum/indoor,operating_room,igloo
4372267594,ice_cream_parlor,coffee_shop,bakery/shop,carrousel,restaurant
4322561359,lake/natural,ice_floe,pond,river,beach
4344537196,airplane_cabin,clean_room,beauty_salon,laundromat,drugstore
4383878139,iceberg,igloo,ice_floe,gift_shop,chemistry_lab
4376336166,beauty_salon,discotheque,stage/indoor,martial_arts_gym,drugstore
4356387139,nursery,childs_room,bedroom,hospital_room,staircase
4351280278,underwater/ocean_deep,aquarium,gift_shop,fishpond,catacomb
4366791624,baseball_field,stadium/baseball,athletic_field/outdoor,arena/rodeo,stadium/football
4383475983,science_museum,tower,airport_terminal,playground,gymnasium/indoor
4380314173,ticket_booth,carrousel,amusement_park,shopfront,diner/outdoor
4366498441,discotheque,hot_spring,fire_station,fishpond,sushi_bar
4380400503,florist_shop/indoor,botanical_garden,vegetable_garden,biology_laboratory,chemistry_lab
4328925187,igloo,ice_floe,iceberg,bakery/shop,islet
4348196102,museum/indoor,booth/indoor,art_studio,art_gallery,art_school
4364419772,kindergarden_classroom,childs_room,playroom,nursery,art_studio
4357094924,phone_booth,bazaar/outdoor,plaza,market/outdoor,medina
4370776680,pier,boardwalk,sky,bridge,ocean
4329407751,motel,drugstore,ice_cream_parlor,pharmacy,nursery
4369971176,childs_room,jewelry_shop,gift_shop,ice_cream_parlor,bakery/shop
4370713494,sushi_bar,fastfood_restaurant,reception,ice_cream_parlor,television_studio
4339655587,glacier,hot_spring,ice_floe,crevasse,ice_shelf
4331515393,kennel/outdoor,barndoor,railroad_track,greenhouse/outdoor,elevator_shaft
4362388747,ball_pit,aquarium,childs_room,pet_shop,nursery
4353988264,art_gallery,science_museum,ice_cream_parlor,museum/indoor,art_studio
4378021786,fabric_store,field/cultivated,ball_pit,wheat_field,shower
4375143734,bridge,promenade,boardwalk,runway,railroad_track
4325222563,crevasse,ice_shelf,glacier,igloo,ice_floe
4359416963,aquarium,underwater/ocean_deep,wheat_field,pond,natural_history_museum
4370890379,art_gallery,arena/hockey,museum/indoor,ski_slope,gift_shop
4380190147,museum/indoor,art_gallery,art_studio,art_school,childs_room
4327366117,nursery,museum/indoor,gift_shop,fabric_store,childs_room
4322916484,zen_garden,tundra,forest/broadleaf,cemetery,field/wild
4365043003,church/outdoor,courthouse,synagogue/outdoor,palace,building_facade
4376853039,beach,desert/sand,coast,ocean,boardwalk
4363892286,museum/indoor,natural_history_museum,clean_room,florist_shop/indoor,nursery
4321538900,industrial_area,harbor,tower,oilrig,construction_site
4343518494,bakery/shop,aquarium,iceberg,science_museum,pond
4368753120,underwater/ocean_deep,aquarium,pond,ocean,islet
4336574602,drugstore,pharmacy,beauty_salon,ice_cream_parlor,coffee_shop
4029151780,natural_history_museum,museum/indoor,science_museum,art_gallery,shower
4341529008,kindergarden_classroom,nursery,locker_room,ice_cream_parlor,classroom
4376504974,hospital,office_building,skyscraper,courthouse,building_facade
4382649745,clean_room,museum/indoor,conference_center,television_studio,lecture_room
4372622122,florist_shop/indoor,pond,lake/natural,museum/indoor,natural_history_museum
4367486957,childs_room,bakery/shop,gift_shop,candy_store,fabric_store
4365352026,volleyball_court/outdoor,shower,nursery,bathroom,zen_garden
4372428631,jewelry_shop,museum/indoor,clothing_store,gift_shop,ice_cream_parlor
4319545529,atrium/public,balcony/exterior,building_facade,hotel/outdoor,bow_window/indoor
4382365377,train_station/platform,railroad_track,industrial_area,promenade,loading_dock
4317414051,dressing_room,beauty_salon,childs_room,bathroom,shower
4383758193,shower,chemistry_lab,bathroom,biology_laboratory,aquarium
4375398679,sky,heliport,jewelry_shop,airfield,recreation_room
4354105042,trench,excavation,driveway,construction_site,archaelogical_excavation
4380678804,aquarium,elevator/door,greenhouse/indoor,playground,underwater/ocean_deep
4373324542,sky,water_tower,skyscraper,tower,ice_floe
4346779797,discotheque,chemistry_lab,stage/indoor,biology_laboratory,music_studio
4379323729,subway_station/platform,train_station/platform,railroad_track,airport_terminal,escalator/indoor
4349474100,water_tower,skyscraper,tower,shower,beauty_salon
4356230245,playground,campus,courtyard,museum/outdoor,plaza
4359657007,clean_room,art_gallery,museum/indoor,reception,office
4379937637,martial_arts_gym,dressing_room,living_room,stage/indoor,gymnasium/indoor
4320181389,sky,bridge,tower,volleyball_court/outdoor,rope_bridge
4359310025,discotheque,bowling_alley,airplane_cabin,wind_farm,pavilion
4316181327,clean_room,art_studio,server_room,office_cubicles,art_gallery
4356583499,pharmacy,drugstore,childs_room,clean_room,reception
4370864890,hunting_lodge/outdoor,shed,ski_resort,schoolhouse,manufactured_home
4367002198,stage/indoor,discotheque,florist_shop/indoor,childs_room,ballroom
4356346329,crevasse,ice_shelf,iceberg,mountain_snowy,glacier
4372128322,childs_room,gift_shop,playroom,bakery/shop,jewelry_shop
4353613017,childs_room,nursery,drugstore,gift_shop,bakery/shop
4362946309,pet_shop,discotheque,underwater/ocean_deep,aquarium,pond
4380956119,veterinarians_office,igloo,crevasse,aquarium,iceberg
4372732214,ice_floe,iceberg,ice_shelf,ocean,aquarium
4347952633,art_gallery,music_studio,museum/indoor,shoe_shop,shower
4351161774,coffee_shop,art_gallery,clothing_store,bakery/shop,jewelry_shop
4349981885,museum/indoor,booth/indoor,kindergarden_classroom,science_museum,nursery
4363247688,raceway,auto_showroom,auto_factory,assembly_line,parking_lot
4372796823,ski_resort,igloo,ski_slope,mountain_snowy,ice_shelf
4377765386,lighthouse,ice_floe,snowfield,ice_shelf,wave
4362140925,discotheque,stage/indoor,playroom,art_gallery,arena/performance
4379894963,iceberg,ice_shelf,ice_floe,aquarium,shower
4358331609,church/outdoor,museum/outdoor,palace,courthouse,building_facade
4327910346,building_facade,dam,moat/water,campus,office_building
4372467555,doorway/outdoor,medina,bank_vault,mausoleum,alcove
4367968381,corral,racecourse,pasture,stable,arena/rodeo
4377245366,ice_floe,ice_shelf,iceberg,glacier,tundra
4375403571,iceberg,ice_shelf,ice_floe,igloo,pasture
4383715978,crevasse,glacier,shower,igloo,clean_room
4382516057,corral,ice_skating_rink/outdoor,playground,arena/rodeo,ski_resort
4382616702,museum/indoor,desert/sand,bathroom,shower,sauna
4382742763,ice_floe,iceberg,ice_shelf,aquarium,underwater/ocean_deep
4369213304,crevasse,ice_floe,glacier,clean_room,iceberg
4330815480,ice_floe,iceberg,ice_shelf,watering_hole,ocean
4343374813,wind_farm,beach,desert_road,desert/sand,ocean
4338267012,pet_shop,veterinarians_office,water_park,sandbox,childs_room
4381036273,fountain,sky,lake/natural,marsh,pond
4153806137,childs_room,nursery,desert/sand,playroom,bedroom
4352528924,childs_room,ice_cream_parlor,beauty_salon,bakery/shop,gift_shop
4381386353,igloo,ice_cream_parlor,iceberg,ice_floe,ice_shelf
4376569945,water_park,ice_skating_rink/outdoor,bullring,ice_skating_rink/indoor,swimming_pool/outdoor
4367635098,jewelry_shop,watering_hole,swimming_pool/indoor,aquarium,museum/indoor
